Cidade;País;Latitude;Longitude;Ano;População
Sofia;Bulgaria;42.69751;23.32415;1800;46000
Somnath;India;20.906002;70.384372;1800;5000
Srinagar;India;34.08842;74.80298;1800;52000
Srirangapatna;India;12.417956;76.694687;1800;31895
St. Louis;United States of America;38.626978;-90.199403;1800;925
Stockholm;Sweden;59.33258;18.0649;1800;75517
Stoke;United Kingdom;53.25;-2.86667;1800;22000
Strasbourg;France;48.58342;7.74296;1800;46000
Stuttgart;Germany;48.78232;9.17702;1800;20000
Subotica;Serbia;46.100278;19.665556;1800;28000
Surabaya;Indonesia;-7.24917;112.75083;1800;24000
Surakarta;Indonesia;-7.55611;110.83167;1800;95000
Surat;India;21.19594;72.83023;1800;120000
Suzhou;China;31.3;120.6;1800;243000
Svishtov;Bulgaria;43.616667;25.35;1800;21000
Sydney;Australia;-33.86785;151.20732;1800;2000
Szczecin;Poland;53.416667;14.583333;1800;18430
Szeged;Hungary;46255;20145;1800;23000
Szekesfehervar;Hungary;47.18995;18.41034;1800;12248
Tabriz;Iran;38.08;46.2919;1800;40000
Taian;China;36.2;117.083333;1800;35000
Tainan City;China;22.983333;120.18333;1800;60000
Taiyuan;China;37.87059;112.548879;1800;40000
Targoviste;Romania;44.924167;25.456667;1800;5000
Tarsus;Turkey;36.91876;34.8784;1800;30000
Tashkent;Uzbekistan;41.26465;69.21627;1800;30000
Tehran;Iran;35.69439;51.42151;1800;30000
Thanjavur;India;10.786999;79.137827;1800;30000
The Hague;Netherlands;52.070492;4.300694;1800;37000
Thessaloniki;Greece;40.63935;22.944606;1800;62000
Thiruvananthapuram;India;8.487495;76.948623;1800;33000
Tianjin;China;39.14222;117.17667;1800;130000
Tiruchirappalli;India;10805;78.685556;1800;30000
Tokat;Turkey;40.31389;36.55444;1800;28000
Tokushima;Japan;34.070269;134.554844;1800;39000
Tokyo;Japan;35.6895;139.69171;1800;685000
Toledo;Spain;39.862831;-4.027322;1800;18000
Toulon;France;43.11667;5.93333;1800;21000
Toulouse;France;43.60426;1.44367;1800;44000
Tournai;Belgium;50.60715;3.38932;1800;21000
Tours;France;47.38333;0.68333;1800;22000
Toyama;Japan;36.695952;137.213677;1800;26000
Trabzon;Turkey;41.00145;39.717806;1800;25000
Trieste;Italy;45.633333;13.8;1800;23000
Tripoli;Libya;32.876175;13.187508;1800;20000
Tripolis;Greece;37.516667;22.383333;1800;12000
Troy;United States of America;42.728411;-73.691786;1800;4926
Troyes;France;48.3;4.08333;1800;19000
Tsinkiang;China;24.913889;118.58583;1800;43000
Tula;Russian Federation;54.107722;37.573261;1800;41000
Tunis;Tunisia;36.818811;10.165961;1800;90000
Turin;Italy;45.07049;7.68682;1800;57000
Tynemouth;United Kingdom;55.01788;-1.42559;1800;24000
Ujjain;India;23.18239;75.77643;1800;100000
Urmieh;Iran;37.555278;45.072499;1800;32000
Urumqi;China;43.825644;87.616822;1800;40000
Utrecht;Netherlands;52.09083;5.12222;1800;27000
Vadodara;India;22.30731;73.181098;1800;83000
Valencia;Spain;39.469908;-0.376289;1800;60000
Valladolid;Spain;41.65518;-4.72372;1800;24000
Valletta;Malta;35.89972;14.51472;1800;35000
Van;Turkey;38.49239;43.38311;1800;30000
Varanasi;India;25.317645;82.973914;1800;178000
Varna;Bulgaria;43.21667;27.91667;1800;16000
Vellore;India;12.9184;79.13255;1800;22000
Venice;Italy;45.440847;12.315514;1800;146000
Verona;Italy;45.43419;10.99779;1800;55000
Versailles;France;48.8;2.13333;1800;25000
Vidin;Bulgaria;43.99;22.8725;1800;25000
Vienna;Austria;48.20849;16.37208;1800;231079
Vilnius;Lithuania;54.683333;25.283333;1800;25430
Visby;Sweden;57.64089;18.29602;1800;3730
Voronezh;Russian Federation;51.67204;39.1843;1800;18000
Wakayama;Japan;34.225986;135.167508;1800;53000
Wanxian;China;30.9;108467;1800;25000
Warsaw;Poland;52.22977;21.01178;1800;75000
Washington D.C.;United States of America;38.914144;-77.0234;1800;8144
Waterford;Ireland;52.25833;-7.11194;1800;22000
Worms;Germany;49.63278;8.35916;1800;4800
Wroclaw;Germany;51.116667;17.033333;1800;64520
Wuhan;China;30.58333;114.26667;1800;160000
Wuhu;China;31.33728;118.37351;1800;45000
Wurzburg;Germany;49.791558;9.953694;1800;22000
Wuzhou;China;23.476963;111.279115;1800;47000
Xiamen;China;24.47979;118.08187;1800;65000
Xian;China;34.341485;108.940404;1800;224000
Xiangtan;China;27.85;112.9;1800;55000
Xuzhou;China;34.26;117.21;1800;75000
Yadz;Iran;31.896611;54.360681;1800;24000
Yangon;Myanmar;16.80528;96.15611;1800;30000
Yangzhou;China;32.4;119.416667;1800;65000
Yaroslavl;Russian Federation;57.626072;39.884464;1800;22000
Yinchuan;China;38.4667;106.2667;1800;60000
Yining;China;43.916667;81.316667;1800;45000
Yogyakarta;Indonesia;-7.797139;110.368833;1800;37000
Zacatecas;Mexico;22.76843;-102.58141;1800;33000
Zaragoza;Spain;41.648792;-0.889581;1800;55000
Zaria;Nigeria;11.11128;7.7227;1800;40000
Zhangye;China;38.93333;100.45;1800;39000
Aberdeen;United Kingdom;57.14369;-2.09814;1801;26992
Aix;France;43.526304;5.445429;1801;20000
Amiens;France;49892;2299;1801;35000
Angers;France;47.46667;-0.55;1801;29000
Arles;France;43.6767;4.6278;1801;17187
Arras;France;50291;2.777533;1801;19364
Avignon;France;43.94834;4.80892;1801;19000
Bath;United Kingdom;51.37795;-2.35907;1801;32150
Bergen;Norway;60.391264;5.322053;1801;18080
Besancon;France;47.24878;6.01815;1801;25000
Beziers;France;43.34762;3.21899;1801;13915
Birmingham;United Kingdom;52.48142;-1.89983;1801;73670
Blackburn;United Kingdom;53.748578;-2.487536;1801;11980
Bolton;United Kingdom;53.58333;-2.43333;1801;17416
Bordeaux;France;44.84044;-0.5805;1801;91000
Bourges;France;47.08333;2.4;1801;15340
Bradford;United Kingdom;53.79391;-1.75206;1801;7302
Bratislava;Slovakia;48.145892;17.107136;1801;16952
Brest;France;48.3908;-4.486075;1801;27000
Brighton;United Kingdom;50.822531;-0.137164;1801;7339
Bristol;United Kingdom;51.45523;-2.59665;1801;66933
Caen;France;49.18585;-0.35912;1801;29000
Chatham;United Kingdom;51.37891;0.52786;1801;20285
Clermont;France;45.7831;3.0824;1801;24478
Cologne;Germany;50.937531;6.960278;1801;41685
Copenhagen;Denmark;55.67594;12.56553;1801;100975
Derby;United Kingdom;52.922531;-1.474619;1801;10382
Dieppe;France;49.922992;1.077483;1801;20000
Dijon;France;47.31667;5.01667;1801;21000
Dresden;Germany;51.05089;13.73832;1801;61794
Dundee;United Kingdom;56.5;-2.96667;1801;26084
Dunkerque;France;51.0383;2.3775;1801;16259
Edinburgh;United Kingdom;55.95206;-3.19648;1801;82560
Exeter;United Kingdom;50.7236;-3.52751;1801;17417
Farrukhabad;India;27.39048;79.58006;1801;66740
Glasgow;United Kingdom;55.86515;-4.25763;1801;86630
Grenoble;France;45.16667;5.71667;1801;22000
Hanoi;Vietnam;21.033333;105.85;1801;60000
Hull;United Kingdom;53.7446;-0.33525;1801;33064
La Rochelle;France;46.16667;-1.15;1801;18000
Le Havre;France;49.494369;0.107931;1801;16000
Leeds;United Kingdom;53.79648;-1.54785;1801;53162
Leicester;United Kingdom;52.6386;-1.13169;1801;16953
Leipzig;Germany;51.33962;12.37129;1801;30796
Lille;France;50.628442;3.054975;1801;54756
Limoges;France;45.83153;1.2578;1801;16000
Liverpool;United Kingdom;53.408372;-2.991572;1801;77653
London;United Kingdom;51.511214;-0.119825;1801;864845
Lyon;France;45.74846;4.84671;1801;109000
Manchester;United Kingdom;53.48095;-2.23743;1801;84020
Marseille;France;43.29695;5.38107;1801;81000
Mirzapur;India;24.10287;82.564433;1801;50000
Montpellier;France;43.61092;3.87723;1801;32000
Munich;Germany;48.136739;11.576756;1801;48745
Murcia;Spain;37.98704;-1.13004;1801;44000
Nancy;France;48.68439;6.18496;1801;28000
Nantes;France;47.21725;-1.55336;1801;70000
Naples;Italy;40.851775;14.268122;1801;426339
Narbonne;France;43.18333;3;1801;9086
Newcastle upon Tyne;United Kingdom;54.978253;-1.617781;1801;36891
Nimes;France;43.83333;4.35;1801;37000
Norwich;United Kingdom;52.62783;1.29834;1801;36832
Nottingham;United Kingdom;52.9536;-1.15047;1801;28862
Oldham;United Kingdom;53.54051;-2.1183;1801;12024
Orleans;France;47.902964;1.90925;1801;32000
Paisley;United Kingdom;55.83173;-4.43254;1801;24324
Paris;France;48.856614;2.352222;1801;547756
Plymouth;United Kingdom;50.375456;-4.14305;1801;43194
Poitiers;France;46.58333;0.33333;1801;18223
Port Louis;Mauritius;-20.16194;57.504104;1801;12000
Portsmouth;United Kingdom;50.816661;-1.083383;1801;43461
Preston;United Kingdom;53.76667;-2.71667;1801;14300
Pune;India;18.52043;73.856744;1801;60000
Reims;France;49.25;4.03333;1801;20295
Rennes;France;48.11198;-1.67429;1801;24000
Saint-Omer;France;50.750114;2.252208;1801;20100
Sheffield;United Kingdom;53.381128;-1.470086;1801;45755
Speyer;Germany;49.320478;8.436217;1801;3703
Stockport;United Kingdom;53.40979;-2.15761;1801;14830
Stoke;United Kingdom;53.25;-2.86667;1801;22992
Sunderland;United Kingdom;54.90465;-1.38222;1801;12412
Toulon;France;43.11667;5.93333;1801;20500
Toulouse;France;43.60426;1.44367;1801;44000
Tours;France;47.38333;0.68333;1801;22000
Trieste;Italy;45.633333;13.8;1801;23633
Troyes;France;48.3;4.08333;1801;19000
Tynemouth;United Kingdom;55.01788;-1.42559;1801;24182
Valenciennes;France;50.35;3.53333;1801;13000
Varanasi;India;25.317645;82.973914;1801;179000
Versailles;France;48.8;2.13333;1801;25000
Wolverhampton;United Kingdom;52.58547;-2.12296;1801;12566
Amsterdam;Netherlands;52.37403;4.88969;1802;193083
Belfast;Ireland;54.597283;-5.930117;1802;19001
Cap-Haitien;Haiti;19.756219;-72.199669;1802;10000
Caracas;Venezuela;10.48801;-66.87919;1802;31234
Dublin;Ireland;53.33306;-6.24889;1802;167899
Erfurt;Germany;50.9787;11.03283;1802;16580
Geneva;Switzerland;46.198392;6.142297;1802;26394
Genova;Italy;44.40565;8.946256;1802;86063
Gent;Belgium;51.053469;3.730378;1802;55161
Guanajuato;Mexico;21.01858;-101.2591;1802;56000
Jingdezhen;China;29.268836;117.17842;1802;165000
Konigsberg;Germany;54.716667;20.516667;1802;56140
Krakow;Poland;50.06143;19.93658;1802;27278
Magdeburg;Germany;52.130808;11.628878;1802;32013
Mainz;Germany;49.98419;8.2791;1802;21163
Mannheim;Germany;49.49671;8.47955;1802;18818
Mantova;Italy;45.156417;10.791375;1802;21902
Padua;Italy;45.406436;11.876761;1802;45475
Pondicherry;India;11.91386;79.814472;1802;25000
Potsdam;Germany;52.39886;13.06566;1802;17982
Puebla;Mexico;19.0514;-98.2178;1802;67800
Regensburg;Germany;49015;12.09556;1802;23000
Santiago;Chile;-33.45;-70.666667;1802;21000
Strasbourg;France;48.58342;7.74296;1802;46000
Tournai;Belgium;50.60715;3.38932;1802;21349
Venice;Italy;45.440847;12.315514;1802;146000
Vicenza;Italy;45.545478;11.535422;1802;19000
Astrakhan;Russian Federation;46.366681;48.083239;1803;14198
Chanda;India;26.064269;82.315343;1803;25000
Guadalajara;Mexico;20.673819;-103.343489;1803;34697
Lvov;Poland;49.839683;24.029717;1803;44655
Mexico City;Mexico;19.42847;-99.12766;1803;132000
Mumbai;India;19.07283;72.88261;1803;150000
New Orleans;United States of America;29.95465;-90.07507;1803;10000
Odessa;Russian Federation;46.47747;30.73262;1803;7000
Patan;Nepal;27.666667;85.316667;1803;24000
Poznan;Poland;52.40692;16.92993;1803;15992
Puri;India;19.810556;85.831389;1803;31000
Tripoli;Libya;32.876175;13.187508;1803;13500
Ypres;Belgium;50.849997;2.883339;1803;15148
Baghdad;Iraq;33.34058;44.40088;1804;80000
Braunschweig;Germany;52.268875;10.526769;1804;31714
Broach;India;21.724644;73.002294;1804;22468
Brugge;Belgium;51.210819;3.224936;1804;30826
Brunn;Austria;49.2;16.6167;1804;23367
Dublin;Ireland;53.33306;-6.24889;1804;172370
Granada;Spain;37.177336;-3.598558;1804;54962
Hiroshima;Japan;34.396775;132.460017;1804;49748
Madrid;Spain;40.416775;-3.703789;1804;176374
Malaga;Spain;36.721261;-4.421267;1804;52376
Marrakech;Morocco;31.63416;-7.99994;1804;30000
Metz;France;49.11911;6.17269;1804;34659
Riga;Russian Federation;56946;24.10589;1804;30219
Roubaix;France;50.692706;3.177847;1804;8703
Tokyo;Japan;35.6895;139.69171;1804;685000
Bergamo;Italy;45.69798;9.66895;1805;14000
Bremen;Germany;53.07516;8.80777;1805;28000
Brescia;Italy;45.52478;10.22727;1805;27000
Bucharest;Romania;44.43225;26.10626;1805;42000
Debrecen;Hungary;47.53333;21.63333;1805;27563
Ferrara;Italy;44.82678;11.62071;1805;24444
Gorakhpur;India;26.760555;83.373168;1805;31000
Guayaquil;Ecuador;-2.18194;-79.89167;1805;24000
Leiden;Netherlands;52.15833;4.49306;1805;31000
Malaga;Spain;36.721261;-4.421267;1805;36054
Mariana;Brazil;-20.37778;-43.41611;1805;6500
Nagpur;India;21.15;79.1;1805;80000
Ouro Preto;Brazil;-20.39484;-43.50517;1805;20000
Rabba;Nigeria;9.2;5.033333;1805;24000
Saint-Malo;France;48.649336;-2.025675;1805;20000
Salvador;Brazil;-12.97111;-38.51083;1805;45600
Tunis;Tunisia;36.818811;10.165961;1805;100000
Verona;Italy;45.43419;10.99779;1805;55887
Borinage;Belgium;50.617619;3.345133;1806;19830
Buenos Aires;Argentina;-34.61315;-58.37723;1806;36000
Florence;Italy;43.771033;11248;1806;78093
Lucca;Italy;43.84357;10.50585;1806;17160
Nurnberg;Germany;49.452031;11.07675;1806;25000
Rouen;France;49.44313;1.09932;1806;86672
Soest;Germany;51.57558;8.10619;1806;5400
Vellore;India;12.9184;79.13255;1806;22000
Wiener Neustadt;Austria;47.8;16.25;1806;5000
Augsberg;Germany;48.371444;10.898239;1807;28534
Lubeck;Germany;53.865886;10.687097;1807;22000
Mashhad;Iran;36.3;59.6;1807;24000
Mecca;Saudi Arabia;21.42667;39.82611;1807;17000
Qazvin;Iran;36.26877;50.0041;1807;40000
Tehran;Iran;35.69439;51.42151;1807;47500
Trabzon;Turkey;41.00145;39.717806;1807;25000
Valletta;Malta;35.89972;14.51472;1807;41222
Wuhu;China;31.33728;118.37351;1807;45000
Algiers;Algiers;36.7525;3.04197;1808;73000
Constantine;Algeria;36365;6.61472;1808;20000
Ghazni;Afghanistan;33.55391;68.42096;1808;9000
Rio de Janeiro;Brazil;-22.90278;-43.2075;1808;60000
Stuttgart;Germany;48.78232;9.17702;1808;22680
Subotica;Serbia;46.100278;19.665556;1808;28000
Surat;India;21.19594;72.83023;1808;125000
Szeged;Hungary;46255;20145;1808;25347
Tarsus;Turkey;36.91876;34.8784;1808;30000
Aix;France;43.526304;5.445429;1809;18575
Amiens;France;49892;2299;1809;35876
Angers;France;47.46667;-0.55;1809;25442
Avignon;France;43.94834;4.80892;1809;21237
Bangkok;Thailand;13.75398;100.50144;1809;48000
Besancon;France;47.24878;6.01815;1809;24140
Bordeaux;France;44.84044;-0.5805;1809;88397
Caen;France;49.18585;-0.35912;1809;34250
Grenoble;France;45.16667;5.71667;1809;22650
Groningen;Netherlands;53.21917;6.56667;1809;24905
Hama;Syria;35.133333;36.75;1809;30000
Ioannina;Greece;39.665028;20.853747;1809;35000
Limoges;France;45.83153;1.2578;1809;16436
Lubeck;Germany;53.865886;10.687097;1809;22631
Marseille;France;43.29695;5.38107;1809;78445
Mondovi;Italy;44.39603;7.81764;1809;16000
Montauban;France;44.01667;1.35;1809;18891
Montpellier;France;43.61092;3.87723;1809;31237
Montreal;Canada;45.50884;-73.58781;1809;16000
Nancy;France;48.68439;6.18496;1809;28950
Nantes;France;47.21725;-1.55336;1809;74524
Nimes;France;43.83333;4.35;1809;39921
Palma;Spain;39.56939;2.65024;1809;33000
Rennes;France;48.11198;-1.67429;1809;27538
Rome;Italy;41.89474;12.4839;1809;134242
Saint-Malo;France;48.649336;-2.025675;1809;17358
Strasbourg;France;48.58342;7.74296;1809;48213
Tabriz;Iran;38.08;46.2919;1809;40000
The Hague;Netherlands;52.070492;4.300694;1809;38737
Toulouse;France;43.60426;1.44367;1809;45094
Troyes;France;48.3;4.08333;1809;21357
Turin;Italy;45.07049;7.68682;1809;56066
Utrecht;Netherlands;52.09083;5.12222;1809;27454
Amarapura;Myanmar;21.892983;96.05;1810;170000
Arequipa;Peru;-16.39889;-71535;1810;24000
Balkh;Afghanistan;36.75635;66.8972;1810;6000
Basra;Iraq;30.5;47.816667;1810;60000
Bhagalpur;India;25.24446;86.97183;1810;25000
Budapest;Hungary;47.49801;19.03991;1810;60259
Buenos Aires;Argentina;-34.61315;-58.37723;1810;41643
Bursa;Turkey;40.19266;29.08403;1810;50000
Cincinnati;United States of America;39162;-84.45689;1810;2540
Cochin;India;9.93988;76.26022;1810;12982
Damascus;Syria;33.5102;36.29128;1810;100000
Diyarbakir;Turkey;37.914411;40.230628;1810;38000
Edessa;Turkey;37.15;38.8;1810;20000
Gelibolu;Turkey;40.333333;26.499992;1810;15000
Graz;Austria;47.06667;15.45;1810;29576
Havana;Cuba;23.13302;-82.38304;1810;78000
Konya;Turkey;37.87135;32.48464;1810;30000
Mansura;Pakistan;25.590258;68.776944;1810;14000
Maragheh;Iran;37.383531;46.237961;1810;15000
Mosul;Iraq;36335;43.11889;1810;34000
Multan;Pakistan;30.19556;71.47528;1810;30000
Muscat;Oman;23.61387;58.5922;1810;36000
Oporto;Portugal;41.167972;-8.627064;1810;70505
Recife;Brazil;-8.05389;-34.88111;1810;32000
Shkoder;Albania;42.0743;19.527661;1810;16000
Suzhou;China;31.3;120.6;1810;257000
Tbilisi;Georgia;41.709975;44.792989;1810;15000
Thatta;India;24.746117;67.924336;1810;18000
Varanasi;India;25.317645;82.973914;1810;168000
Veliko Tarnovo;Bulgaria;43.083333;25.65;1810;8000
Constantine;Algeria;36365;6.61472;1811;30000
Cork;Ireland;51.89797;-8.47061;1811;56904
Esfahan;Iran;32.651389;51.679192;1811;60000
Kaluga;Russian Federation;54.5293;36.27542;1811;23000
Kiev;Ukraine;50.45466;30.5238;1811;23000
Kursk;Russian Federation;51.73733;36.18735;1811;23000
Madras;India;13.08784;80.27847;1811;125000
Moscow;Russian Federation;55.75222;37.61556;1811;270184
Munger;India;25.37262;86.490321;1811;30000
Orel;Russian Federation;52.96508;36.0785;1811;25000
Patna;India;25.610533;85.14145;1811;204000
Saratov;Russian Federation;51.54056;46.00861;1811;27000
Shiraz;Iran;29.61031;52.53114;1811;19000
Tula;Russian Federation;54.107722;37.573261;1811;52000
Tver;Russian Federation;56.858722;35.917597;1811;18000
Voronezh;Russian Federation;51.67204;39.1843;1811;22000
Yaroslavl;Russian Federation;57.626072;39.884464;1811;24000
Broach;India;21.724644;73.002294;1812;37712
Chandannagar;India;22.87;88.38;1812;41377
Gresik;Indonesia;-7.15389;112.65611;1812;17555
Jilin;China;43.896536;125.32599;1812;37781
Kingston;Jamaica;17.992731;-76.8;1812;29000
Madurai;India;9.91735;78.11962;1812;20069
Smolensk;Russian Federation;54.7818;32.0401;1812;11410
Surabaya;Indonesia;-7.24917;112.75083;1812;24574
Xian;China;34.341485;108.940404;1812;231530
Agra;India;27.18333;78.01667;1813;60000
Chisinau;Republic of Moldova;47.026858;28.84155;1813;13000
Dhaka;India;23.709921;90.407143;1813;85000
Jakarta;Indonesia;-6.21462;106.84513;1813;49683
Kayseri;Turkey;38.73222;35.48528;1813;25000
Kermanshah;Iran;34.31417;47065;1813;14000
Lima;Peru;-12.04318;-77.02824;1813;56284
Luoyang;China;34.669722;112.442222;1813;27000
Yadz;Iran;31.896611;54.360681;1813;24000
Manila;Philippines;14.58;121;1814;85000
Mecca;Saudi Arabia;21.42667;39.82611;1814;31000
Murshidabad;India;24.1839;88.27171;1814;165000
Odessa;Russian Federation;46.47747;30.73262;1814;25000
Smyrna;Turkey;38.41273;27.13838;1814;120000
Dumyat;Egypt;31.41648;31.81332;1815;22000
Istanbul;Turkey;41.005275;28.976944;1815;597600
Izmail;Romania;45.351667;28.836389;1815;2000
Kokand;Uzbekistan;40.533261;70.932342;1815;60000
Lucknow;India;26.83928;80.92313;1815;300000
Palermo;Italy;38.115689;13.361267;1815;144000
Surakarta;Indonesia;-7.55611;110.83167;1815;95078
Tripoli;Libya;32.876175;13.187508;1815;25000
Tripolis;Greece;37.516667;22.383333;1815;22000
Yogyakarta;Indonesia;-7.797139;110.368833;1815;37339
Antioch;Syria/Turkey;36.20655;36.15722;1816;10000
Kumasi;Guinea;6.68848;-1.62443;1816;40000
Nicosia;Cyprus;35.16667;33.36667;1816;17000
Surat;India;21.19594;72.83023;1816;134487
Ahmedabad;India;23.039568;72.566004;1817;80000
Ahmednagar;India;19.095208;74.749592;1817;17000
Havana;Cuba;23.13302;-82.38304;1817;94642
Indore;India;22.71792;75.8333;1817;41000
Tehran;Iran;35.69439;51.42151;1817;65000
Barcelona;Spain;41.38879;2.15899;1818;83829
Benin;Nigeria;6.339081;5.626483;1818;60000
Udaipur;India;24.57127;73.691544;1818;18000
Wuppertal;Germany;51.268752;7.18026;1818;19171
Wurzburg;Germany;49.791558;9.953694;1818;26465
Gauda;India;24.866667;88.133333;1819;18000
Iasi;Romania;47.16667;27.6;1819;27500
Bangalore;India;12.97194;77.59369;1820;50000
Bukhara;Uzbekistan;39.765869;64.422347;1820;70000
Calicut;India;11.258753;75.78041;1820;25000
Chhapra;India;25.7848;84.7274;1820;43000
Delhi;India;28.65381;77.22897;1820;150000
Dhar;India;22.59373;75.29774;1820;20000
Havana;Cuba;23.13302;-82.38304;1820;87000
Hyderabad;India;17.38405;78.45636;1820;200000
Ife;Nigeria;7.470706;4.55665;1820;72000
Indore;India;22.71792;75.8333;1820;63000
Ioannina;Greece;39.665028;20.853747;1820;30000
Kerman;Iran;30.28321;57.07879;1820;20000
Kermanshah;Iran;34.31417;47065;1820;35000
Maheshwar;India;22.17592;75.58715;1820;17000
Mirzapur;India;24.10287;82.564433;1820;69000
Nagpur;India;21.15;79.1;1820;100000
Oyo;Nigeria;7.85;3.93333;1820;60000
Palembang;Indonesia;-2.91673;104.7458;1820;25000
Parma;Italy;44.80266;10.32898;1820;32640
Piacenza;Italy;45.04676;9.69937;1820;27920
Srirangapatna;India;12.417956;76.694687;1820;10000
Beijing;China;39.9075;116.39723;1821;1300000
Calcutta;India;22.56263;88.36304;1821;179917
Hannover;Germany;52.37052;9.73322;1821;21517
Limerick;Ireland;52.6653;-8.630497;1821;39000
Tripoli;Libya;32.876175;13.187508;1821;25000
Yarkand;China;38.414289;77.246006;1821;64000
Aleppo;Syria;36.216667;37.166667;1822;77000
Bangkok;Thailand;13.75398;100.50144;1822;50000
Bareilly;India;28.34702;79.42193;1822;65796
Chanda;India;26.064269;82.315343;1822;14000
Cuttack;India;20.46497;85.87927;1822;40000
Guanajuato;Mexico;21.01858;-101.2591;1822;20889
Gwalior;India;26.22982;78.17337;1822;50000
